tax_path,tax_name,min_ani,avg_reads_per_occurrence,phylum,family
"210800:s__Streptosporangium subroseum:""species""	13242:g__Streptosporangium:""genus""	902:f__Streptosporangiaceae:""family""	901:o__Streptosporangiales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Streptosporangium subroseum,92.85875864292214,149.38709677419354,Actinobacteriota,Streptosporangiaceae
"240848:s__Flavobacterium swingsii:""species""	1300:g__Flavobacterium:""genus""	653:f__Flavobacteriaceae:""family""	431:o__Flavobacteriales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Flavobacterium swingsii,93.55471699410464,104.53846153846153,Bacteroidota,Flavobacteriaceae
"38407:s__Fonsibacter sp000371845:""species""	27148:g__Fonsibacter:""genus""	19183:f__Pelagibacteraceae:""family""	19182:o__Pelagibacterales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Fonsibacter sp000371845,93.33119393435216,95.69565217391305,Proteobacteria,Pelagibacteraceae
"42886:s__UBA3015 sp001438005:""species""	11991:g__UBA3015:""genus""	11990:f__UBA3015:""family""	2898:o__Methylacidiphilales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA3015 sp001438005,94.2567629969622,1008.8888888888889,Verrucomicrobiota,UBA3015
"43066:s__Rubrivivax sp001464055:""species""	14511:g__Rubrivivax:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Rubrivivax sp001464055,92.83691497313572,220.14285714285714,Proteobacteria,Burkholderiaceae
"43125:s__Lacunisphaera sp001464505:""species""	12051:g__Lacunisphaera:""genus""	527:f__Opitutaceae:""family""	159:o__Opitutales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Lacunisphaera sp001464505,93.03729454105611,647.4,Verrucomicrobiota,Opitutaceae
"43132:s__Hyphomonas sp001464545:""species""	9681:g__Hyphomonas:""genus""	2146:f__Hyphomonadaceae:""family""	1288:o__Caulobacterales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Hyphomonas sp001464545,92.85404032655744,359.37931034482756,Proteobacteria,Hyphomonadaceae
"43135:s__Ga0077553 sp001464575:""species""	43134:g__Ga0077553_A:""genus""	38462:f__Bryobacteraceae:""family""	38461:o__Bryobacterales:""order""	354:c__Acidobacteriae:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Ga0077553 sp001464575,92.401504718043,167.72,Acidobacteriota,Bryobacteraceae
"45463:s__DSOT01 sp001770325:""species""	45462:g__DSOT01:""genus""	42487:f__SG8-41_B:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",DSOT01 sp001770325,92.8667815017852,555.12,Proteobacteria,SG8-41
"45466:s__2-02-FULL-62-17 sp001770355:""species""	45465:g__2-02-FULL-62-17:""genus""	42478:f__SG8-39_B:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",2-02-FULL-62-17 sp001770355,92.65814399872036,364.0,Proteobacteria,SG8-39
"45469:s__2-02-FULL-63-19 sp001770415:""species""	45468:g__2-02-FULL-63-19:""genus""	42478:f__SG8-39_B:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",2-02-FULL-63-19 sp001770415,92.60970917624354,180.92592592592592,Proteobacteria,SG8-39
"46576:s__RBG-16-64-32 sp001795235:""species""	46575:g__RBG-16-64-32:""genus""	46574:f__RBG-16-64-32:""family""	16728:o__SM23-28-2:""order""	213:c__Dehalococcoidia:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",RBG-16-64-32 sp001795235,92.63950116940298,322.5,Chloroflexota,RBG-16-64-32
"46583:s__9FT-COMBO-55-16 sp001795335:""species""	46582:g__9FT-COMBO-55-16:""genus""	9940:f__UBA4823:""family""	943:o__Anaerolineales:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",9FT-COMBO-55-16 sp001795335,93.03900515648832,350.81481481481484,Chloroflexota,UBA4823
"46753:s__2-12-FULL-60-19 sp001798595:""species""	46752:g__2-12-FULL-60-19:""genus""	5205:f__UBA9968:""family""	46745:o__UBA9968_A:""order""	46744:c__Binatia:""class""	976:p__Desulfobacterota_B:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",2-12-FULL-60-19 sp001798595,93.20838754073291,2352.5,Desulfobacterota,UBA9968
"48567:s__20CM-4-69-16 sp001917665:""species""	48566:g__20CM-4-69-16:""genus""	5243:f__GWC2-71-9:""family""	3619:o__Gemmatimonadales:""order""	1353:c__Gemmatimonadetes:""class""	1352:p__Gemmatimonadota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",20CM-4-69-16 sp001917665,92.3721546082381,147.0909090909091,Gemmatimonadota,GWC2-71-9
"49706:s__Methylotenera_A sp002083635:""species""	30360:g__Methylotenera_A:""genus""	688:f__Methylophilaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Methylotenera_A sp002083635,93.12074298893194,101.32142857142857,Proteobacteria,Methylophilaceae
"50041:s__UBA4132 sp002134785:""species""	644:g__UBA4132:""genus""	643:f__Methylomonadaceae:""family""	642:o__Methylococcales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA4132 sp002134785,93.77673958966815,99.28571428571429,Proteobacteria,Methylomonadaceae
"51150:s__39-52-133 sp002278935:""species""	51149:g__39-52-133:""genus""	43792:f__Gallionellaceae_B:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",39-52-133 sp002278935,92.64157509574407,141.41379310344828,Proteobacteria,Gallionellaceae
"51157:s__Sphingorhabdus_B sp002278855:""species""	43102:g__Sphingorhabdus_B:""genus""	1413:f__Sphingomonadaceae:""family""	1412:o__Sphingomonadales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Sphingorhabdus_B sp002278855,92.94984423625708,80.8695652173913,Proteobacteria,Sphingomonadaceae
"51312:s__PBB1 sp002281415:""species""	43085:g__PBB1:""genus""	37327:f__Burkholderiaceae_B:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",PBB1 sp002281415,92.90142016155389,108.36,Proteobacteria,Burkholderiaceae
"51347:s__Limnohabitans sp002282445:""species""	11639:g__Limnohabitans:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Limnohabitans sp002282445,93.11353323792532,80.0,Proteobacteria,Burkholderiaceae
"51940:s__Haloferula sp002304315:""species""	27321:g__Haloferula:""genus""	718:f__Akkermansiaceae:""family""	697:o__Verrucomicrobiales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Haloferula sp002304315,94.23370270697517,1740.0333333333333,Verrucomicrobiota,Akkermansiaceae
"51946:s__Lacunisphaera sp002304425:""species""	12051:g__Lacunisphaera:""genus""	527:f__Opitutaceae:""family""	159:o__Opitutales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Lacunisphaera sp002304425,94.53125949063138,106.92857142857143,Verrucomicrobiota,Opitutaceae
"53105:s__PLanc-01 sp002327785:""species""	24552:g__PLanc-01:""genus""	5298:f__SG8-4_A:""family""	2951:o__SG8-4:""order""	1359:c__Phycisphaerae:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",PLanc-01 sp002327785,92.1809548664692,1287.6363636363637,Planctomycetota,SG8-4
"53312:s__Gemmatimonas sp002331565:""species""	53311:g__Gemmatimonas:""genus""	12095:f__Gemmatimonadaceae:""family""	3619:o__Gemmatimonadales:""order""	1353:c__Gemmatimonadetes:""class""	1352:p__Gemmatimonadota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Gemmatimonas sp002331565,92.41188747082576,109.74074074074075,Gemmatimonadota,Gemmatimonadaceae
"54104:s__UBA12225 sp002347925:""species""	5228:g__UBA12225:""genus""	5227:f__UBA12225:""family""	5226:o__UBA12225:""order""	5225:c__UBA2235:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA12225 sp002347925,92.93346274415148,339.9655172413793,Chloroflexota,UBA12225
"54115:s__UBA955 sp002347985:""species""	5380:g__UBA955:""genus""	5379:f__UBA955:""family""	4068:o__NS11-12g:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA955 sp002347985,93.71046829762273,114.88888888888889,Bacteroidota,UBA955
"57304:s__UBA5704 sp002420005:""species""	2929:g__UBA5704:""genus""	2928:f__UBA5704:""family""	2927:o__UBA5704:""order""	2926:c__Thermoanaerobaculia:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA5704 sp002420005,92.93158556187488,1588.107142857143,Acidobacteriota,UBA5704
"58665:s__2-02-FULL-66-14 sp002451175:""species""	45473:g__2-02-FULL-66-14:""genus""	42478:f__SG8-39_B:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",2-02-FULL-66-14 sp002451175,92.6134402185961,486.64285714285717,Proteobacteria,SG8-39
"59438:s__Brevundimonas sp002483305:""species""	1290:g__Brevundimonas:""genus""	1289:f__Caulobacteraceae:""family""	1288:o__Caulobacterales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Brevundimonas sp002483305,93.37136566615034,121.71428571428571,Proteobacteria,Caulobacteraceae
"59446:s__OLB17 sp002483395:""species""	12274:g__OLB17:""genus""	3034:f__Pyrinomonadaceae:""family""	3033:o__Pyrinomonadales:""order""	3032:c__Blastocatellia:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",OLB17 sp002483395,92.2570499482472,85.17857142857143,Acidobacteriota,Pyrinomonadaceae
"63139:s__GCA-2737125 sp002737125:""species""	28725:g__GCA-2737125:""genus""	9695:f__S36-B12:""family""	2855:o__Nanopelagicales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",GCA-2737125 sp002737125,94.13755906769366,122.96428571428571,Actinobacteriota,S36-B12
"63153:s__12-FULL-67-14b sp002737365:""species""	45361:g__12-FULL-67-14b:""genus""	45284:f__UBA2999_B:""family""	43069:o__Vicinamibacterales:""order""	43068:c__Vicinamibacteria:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",12-FULL-67-14b sp002737365,93.9414481896325,7444.5161290322585,Acidobacteriota,UBA2999
"63158:s__NBD-18 sp002737415:""species""	51506:g__NBD-18:""genus""	37327:f__Burkholderiaceae_B:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",NBD-18 sp002737415,94.26000237050386,107.42857142857143,Proteobacteria,Burkholderiaceae
"63176:s__UBA955 sp002737705:""species""	5380:g__UBA955:""genus""	5379:f__UBA955:""family""	4068:o__NS11-12g:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA955 sp002737705,94.85666530840452,394.0,Bacteroidota,UBA955
"63178:s__GCA-2737725 sp002737725:""species""	13005:g__GCA-2737725:""genus""	9588:f__Rhodospirillaceae:""family""	2175:o__Rhodospirillales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",GCA-2737725 sp002737725,94.5320592291526,628.9655172413793,Proteobacteria,Rhodospirillaceae
"66987:s__Palsa-187 sp003170295:""species""	66986:g__Palsa-187:""genus""	38462:f__Bryobacteraceae:""family""	38461:o__Bryobacterales:""order""	354:c__Acidobacteriae:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Palsa-187 sp003170295,92.50531994225054,232.80769230769232,Acidobacteriota,Bryobacteraceae
"67106:s__Sulfotelmatobacter sp003136335:""species""	66787:g__Sulfotelmatobacter:""genus""	48485:f__SbA1:""family""	355:o__Acidobacteriales:""order""	354:c__Acidobacteriae:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Sulfotelmatobacter sp003136335,92.5825890852765,142.14814814814815,Acidobacteriota,SbA1
"67125:s__BOG-1363 sp003136555:""species""	67124:g__BOG-1363:""genus""	7132:f__UBA11346:""family""	7131:o__UBA11346:""order""	7130:c__UBA11346:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",BOG-1363 sp003136555,92.35258605624082,162.80769230769232,Planctomycetota,UBA11346
"67212:s__Bog-209 sp003138955:""species""	66779:g__Bog-209:""genus""	48485:f__SbA1:""family""	355:o__Acidobacteriales:""order""	354:c__Acidobacteriae:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bog-209 sp003138955,92.3157018069485,88.52173913043478,Acidobacteriota,SbA1
"67279:s__Gp1-AA17 sp003140235:""species""	67278:g__Gp1-AA17:""genus""	67277:f__Gp1-AA117:""family""	355:o__Acidobacteriales:""order""	354:c__Acidobacteriae:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Gp1-AA17 sp003140235,92.47111161513968,101.83333333333333,Acidobacteriota,Gp1-AA117
"67645:s__2-12-FULL-35-15 sp003151815:""species""	12048:g__2-12-FULL-35-15:""genus""	12047:f__2-12-FULL-35-15:""family""	5782:o__AKYH767:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",2-12-FULL-35-15 sp003151815,92.66268294065443,251.41379310344828,Bacteroidota,2-12-FULL-35-15
"67788:s__PALSA-1005 sp003153335:""species""	67787:g__PALSA-1005:""genus""	51558:f__Casimicrobiaceae:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",PALSA-1005 sp003153335,92.53863977021112,258.37931034482756,Proteobacteria,Casimicrobiaceae
"67804:s__PALSA-1004 sp003153455:""species""	67803:g__PALSA-1004:""genus""	42487:f__SG8-41_B:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",PALSA-1004 sp003153455,92.77408965148014,834.741935483871,Proteobacteria,SG8-41
"67807:s__PALSA-1003 sp003153475:""species""	67806:g__PALSA-1003:""genus""	51558:f__Casimicrobiaceae:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",PALSA-1003 sp003153475,92.44515233452223,153.33333333333334,Proteobacteria,Casimicrobiaceae
"67840:s__Fen-1137 sp003153875:""species""	67460:g__Fen-1137:""genus""	67084:f__Fen-1088_B:""family""	67083:o__Palsa-1104_A:""order""	2941:c__Polyangia:""class""	231:p__Myxococcota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Fen-1137 sp003153875,92.36179287764185,85.79166666666667,Myxococcota,Fen-1088
"68003:s__Bog-209 sp003162255:""species""	66779:g__Bog-209:""genus""	48485:f__SbA1:""family""	355:o__Acidobacteriales:""order""	354:c__Acidobacteriae:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bog-209 sp003162255,92.3633235674625,112.23076923076923,Acidobacteriota,SbA1
"68019:s__Bog-375 sp003157745:""species""	67399:g__Bog-375:""genus""	38462:f__Bryobacteraceae:""family""	38461:o__Bryobacterales:""order""	354:c__Acidobacteriae:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bog-375 sp003157745,92.5190064932354,261.7586206896552,Acidobacteriota,Bryobacteraceae
"68204:s__FEN-1191 sp003162555:""species""	66815:g__FEN-1191:""genus""	9539:f__Steroidobacteraceae:""family""	9538:o__Steroidobacterales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",FEN-1191 sp003162555,92.42074187180891,101.0909090909091,Proteobacteria,Steroidobacteraceae
"68284:s__Palsa-948 sp003164895:""species""	68283:g__Palsa-948:""genus""	68282:f__Palsa-948:""family""	5782:o__AKYH767:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Palsa-948 sp003164895,92.4691907094157,256.73333333333335,Bacteroidota,Palsa-948
"68586:s__PSRJ01 sp003175985:""species""	68585:g__PSRJ01:""genus""	38462:f__Bryobacteraceae:""family""	38461:o__Bryobacterales:""order""	354:c__Acidobacteriae:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",PSRJ01 sp003175985,92.43300093273083,188.25,Acidobacteriota,Bryobacteraceae
