tax_path,kingdom,phylum,class,order,family,genus,species,n_pos_conn,n_neg_conn,group,Label,Middle_depth,N_reads
"207209:s__Massilia psychrophila:""species""	11281:g__Massilia:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia,Massilia psychrophila,9,14,Deposited by floods,HB_11,900.5,59
"62886:s__GCA-2729515 sp002729515:""species""	62885:g__GCA-2729515_A:""genus""	62884:f__SMWR01:""family""	2679:o__UBA9160:""order""	2678:c__UBA9160_A:""class""	231:p__Myxococcota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Myxococcota,UBA9160,UBA9160,SMWR01,GCA-2729515,GCA-2729515 sp002729515,9,2,Deposited by floods,HB_18,966.1,72
"69195:s__AR19 sp003220595:""species""	69194:g__AR19:""genus""	42938:f__CSP1-6:""family""	5555:o__Rokubacteriales:""order""	5554:c__Methylomirabilia:""class""	5553:p__Methylomirabilota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,CSP1-6,AR19,AR19 sp003220595,9,3,Deposited by floods,HB_18,966.1,93
"122532:s__UBA11320 sp016871475:""species""	71780:g__UBA11320:""genus""	71779:f__UBA11320:""family""	2673:o__Pedosphaerales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,UBA11320,UBA11320,UBA11320 sp016871475,9,2,Deposited by floods,HB_18,966.1,86
"135659:s__Mycobacterium sp017853185:""species""	37343:g__Mycobacterium_B:""genus""	37342:f__Mycobacteriaceae:""family""	37341:o__Mycobacteriales:""order""	37340:c__Actinomycetia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp017853185,9,4,Deposited by floods,HB_18,966.1,52
"69237:s__AG41 sp003220905:""species""	69225:g__AG41:""genus""	5243:f__GWC2-71-9:""family""	3619:o__Gemmatimonadales:""order""	1353:c__Gemmatimonadetes:""class""	1352:p__Gemmatimonadota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,AG41,AG41 sp003220905,8,15,Deposited by floods,HB_38,350.5,177
"91860:s__DSRV01 sp011331415:""species""	91859:g__DSRV01:""genus""	42938:f__CSP1-6:""family""	5555:o__Rokubacteriales:""order""	5554:c__Methylomirabilia:""class""	5553:p__Methylomirabilota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,CSP1-6,DSRV01,DSRV01 sp011331415,8,5,Deposited by floods,HB_38,350.5,361
"121238:s__PNKZ01 sp016793115:""species""	103255:g__PNKZ01:""genus""	103254:f__PNKZ01:""family""	43127:o__Pirellulales_B:""order""	39749:c__Planctomycetia:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Planctomycetota,Planctomycetia,Pirellulales,PNKZ01,PNKZ01,PNKZ01 sp016793115,8,4,Deposited by floods,HB_38,350.5,132
"122655:s__QWPN01 sp016872955:""species""	75775:g__QWPN01:""genus""	10297:f__UBA1268:""family""	998:o__Pirellulales_A:""order""	997:c__Planctomycetes:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Planctomycetota,Planctomycetes,Pirellulales,UBA1268,QWPN01,QWPN01 sp016872955,8,4,Deposited by floods,HB_38,350.5,87
"195623:s__Sulfuritalea hydrogenivorans:""species""	22678:g__Sulfuritalea:""genus""	82:f__Rhodocyclaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Sulfuritalea,Sulfuritalea hydrogenivorans,8,14,Deposited by floods,HB_38,350.5,116
"69237:s__AG41 sp003220905:""species""	69225:g__AG41:""genus""	5243:f__GWC2-71-9:""family""	3619:o__Gemmatimonadales:""order""	1353:c__Gemmatimonadetes:""class""	1352:p__Gemmatimonadota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,AG41,AG41 sp003220905,8,15,Deposited by floods,HB_11,900.5,107
"85121:s__UBA6176 sp008933025:""species""	14042:g__UBA6176:""genus""	8480:f__UBA9464:""family""	2673:o__Pedosphaerales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,UBA9464,UBA6176,UBA6176 sp008933025,8,3,Deposited by floods,HB_11,900.5,102
"195623:s__Sulfuritalea hydrogenivorans:""species""	22678:g__Sulfuritalea:""genus""	82:f__Rhodocyclaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Sulfuritalea,Sulfuritalea hydrogenivorans,8,14,Deposited by floods,HB_11,900.5,83
"85121:s__UBA6176 sp008933025:""species""	14042:g__UBA6176:""genus""	8480:f__UBA9464:""family""	2673:o__Pedosphaerales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,UBA9464,UBA6176,UBA6176 sp008933025,8,3,Deposited by floods,HB_18,966.1,88
"91860:s__DSRV01 sp011331415:""species""	91859:g__DSRV01:""genus""	42938:f__CSP1-6:""family""	5555:o__Rokubacteriales:""order""	5554:c__Methylomirabilia:""class""	5553:p__Methylomirabilota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,CSP1-6,DSRV01,DSRV01 sp011331415,8,5,Deposited by floods,HB_18,966.1,92
"121238:s__PNKZ01 sp016793115:""species""	103255:g__PNKZ01:""genus""	103254:f__PNKZ01:""family""	43127:o__Pirellulales_B:""order""	39749:c__Planctomycetia:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Planctomycetota,Planctomycetia,Pirellulales,PNKZ01,PNKZ01,PNKZ01 sp016793115,8,4,Deposited by floods,HB_18,966.1,179
"122655:s__QWPN01 sp016872955:""species""	75775:g__QWPN01:""genus""	10297:f__UBA1268:""family""	998:o__Pirellulales_A:""order""	997:c__Planctomycetes:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Planctomycetota,Planctomycetes,Pirellulales,UBA1268,QWPN01,QWPN01 sp016872955,8,4,Deposited by floods,HB_18,966.1,66
"103229:s__Gemmata sp013822345:""species""	17722:g__Gemmata:""genus""	6433:f__Gemmataceae:""family""	5511:o__Gemmatales_A:""order""	997:c__Planctomycetes:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,Gemmata sp013822345,7,2,Deposited by floods,HB_38,350.5,276
"114555:s__Sulfuricaulis sp016200465:""species""	46154:g__Sulfuricaulis:""genus""	5221:f__Sulfurifustaceae:""family""	5220:o__Acidiferrobacterales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Sulfurifustaceae,Sulfuricaulis,Sulfuricaulis sp016200465,7,0,Deposited by floods,HB_38,350.5,287
"171494:s__CAITNO01 sp903822375:""species""	171493:g__CAITNO01:""genus""	49474:f__CAITNO01:""family""	4786:o__Hydrogenedentiales:""order""	4785:c__Hydrogenedentia:""class""	4784:p__Hydrogenedentota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,CAITNO01,CAITNO01,CAITNO01 sp903822375,7,5,Deposited by floods,HB_38,350.5,60
"46718:s__RBG-16-54-18 sp001797935:""species""	16160:g__RBG-16-54-18:""genus""	16159:f__RBG-16-54-18_B:""family""	4817:o__BSN033:""order""	4816:c__BSN033:""class""	5:p__Desulfobacterota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Desulfobacterota,BSN033,BSN033,RBG-16-54-18,RBG-16-54-18,RBG-16-54-18 sp001797935,7,5,Deposited by floods,HB_11,900.5,504
"91233:s__FEN-1219 sp011054615:""species""	67926:g__FEN-1219:""genus""	17619:f__UBA6522:""family""	17618:o__UBA6522:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,UBA6522,UBA6522,FEN-1219,FEN-1219 sp011054615,7,7,Deposited by floods,HB_11,900.5,597
"103229:s__Gemmata sp013822345:""species""	17722:g__Gemmata:""genus""	6433:f__Gemmataceae:""family""	5511:o__Gemmatales_A:""order""	997:c__Planctomycetes:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,Gemmata sp013822345,7,2,Deposited by floods,HB_11,900.5,441
"114555:s__Sulfuricaulis sp016200465:""species""	46154:g__Sulfuricaulis:""genus""	5221:f__Sulfurifustaceae:""family""	5220:o__Acidiferrobacterales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Sulfurifustaceae,Sulfuricaulis,Sulfuricaulis sp016200465,7,0,Deposited by floods,HB_11,900.5,298
"115919:s__Didemnitutus sp016217545:""species""	3718:g__Didemnitutus:""genus""	527:f__Opitutaceae:""family""	159:o__Opitutales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Didemnitutus,Didemnitutus sp016217545,7,5,Deposited by floods,HB_11,900.5,97
"121467:s__Prosthecobacter sp016795465:""species""	13206:g__Prosthecobacter:""genus""	13205:f__Verrucomicrobiaceae:""family""	697:o__Verrucomicrobiales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,Prosthecobacter sp016795465,7,9,Deposited by floods,HB_11,900.5,80
"121475:s__Lacunisphaera sp016795545:""species""	12051:g__Lacunisphaera:""genus""	527:f__Opitutaceae:""family""	159:o__Opitutales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,Lacunisphaera sp016795545,7,5,Deposited by floods,HB_11,900.5,106
"171494:s__CAITNO01 sp903822375:""species""	171493:g__CAITNO01:""genus""	49474:f__CAITNO01:""family""	4786:o__Hydrogenedentiales:""order""	4785:c__Hydrogenedentia:""class""	4784:p__Hydrogenedentota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,CAITNO01,CAITNO01,CAITNO01 sp903822375,7,5,Deposited by floods,HB_11,900.5,61
"46718:s__RBG-16-54-18 sp001797935:""species""	16160:g__RBG-16-54-18:""genus""	16159:f__RBG-16-54-18_B:""family""	4817:o__BSN033:""order""	4816:c__BSN033:""class""	5:p__Desulfobacterota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Desulfobacterota,BSN033,BSN033,RBG-16-54-18,RBG-16-54-18,RBG-16-54-18 sp001797935,7,5,Deposited by floods,HB_18,966.1,60
"91233:s__FEN-1219 sp011054615:""species""	67926:g__FEN-1219:""genus""	17619:f__UBA6522:""family""	17618:o__UBA6522:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,UBA6522,UBA6522,FEN-1219,FEN-1219 sp011054615,7,7,Deposited by floods,HB_18,966.1,196
"103229:s__Gemmata sp013822345:""species""	17722:g__Gemmata:""genus""	6433:f__Gemmataceae:""family""	5511:o__Gemmatales_A:""order""	997:c__Planctomycetes:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,Gemmata sp013822345,7,2,Deposited by floods,HB_18,966.1,221
"114555:s__Sulfuricaulis sp016200465:""species""	46154:g__Sulfuricaulis:""genus""	5221:f__Sulfurifustaceae:""family""	5220:o__Acidiferrobacterales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Sulfurifustaceae,Sulfuricaulis,Sulfuricaulis sp016200465,7,0,Deposited by floods,HB_18,966.1,63
"115919:s__Didemnitutus sp016217545:""species""	3718:g__Didemnitutus:""genus""	527:f__Opitutaceae:""family""	159:o__Opitutales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Didemnitutus,Didemnitutus sp016217545,7,5,Deposited by floods,HB_18,966.1,61
"121467:s__Prosthecobacter sp016795465:""species""	13206:g__Prosthecobacter:""genus""	13205:f__Verrucomicrobiaceae:""family""	697:o__Verrucomicrobiales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,Prosthecobacter sp016795465,7,9,Deposited by floods,HB_18,966.1,165
"121475:s__Lacunisphaera sp016795545:""species""	12051:g__Lacunisphaera:""genus""	527:f__Opitutaceae:""family""	159:o__Opitutales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,Lacunisphaera sp016795545,7,5,Deposited by floods,HB_18,966.1,57
"67381:s__Fen-1038 sp003141915:""species""	67380:g__Fen-1038:""genus""	43713:f__EnvOPS12:""family""	943:o__Anaerolineales:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,EnvOPS12,Fen-1038,Fen-1038 sp003141915,6,3,Deposited by floods,HB_38,350.5,320
"71876:s__UBA11358 sp003455565:""species""	66955:g__UBA11358_B:""genus""	59234:f__UBA11358:""family""	2673:o__Pedosphaerales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,UBA11358,UBA11358,UBA11358 sp003455565,6,3,Deposited by floods,HB_38,350.5,241
"81794:s__CF-39 sp005889405:""species""	81355:g__CF-39:""genus""	16434:f__P2-11E:""family""	16433:o__P2-11E_A:""order""	8444:c__Ellin6529:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Ellin6529,P2-11E,P2-11E,CF-39,CF-39 sp005889405,6,7,Deposited by floods,HB_38,350.5,256
"88932:s__VFJQ01 sp009885995:""species""	88931:g__VFJQ01:""genus""	5210:f__Chthoniobacteraceae:""family""	1267:o__Chthoniobacterales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,VFJQ01,VFJQ01 sp009885995,6,1,Deposited by floods,HB_38,350.5,544
"174290:s__UBA2377 sp903952145:""species""	53800:g__UBA2377:""genus""	527:f__Opitutaceae:""family""	159:o__Opitutales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,UBA2377,UBA2377 sp903952145,6,2,Deposited by floods,HB_38,350.5,153
"207389:s__Flavobacterium sp002797935:""species""	1300:g__Flavobacterium:""genus""	653:f__Flavobacteriaceae:""family""	431:o__Flavobacteriales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp002797935,6,16,Deposited by floods,HB_38,350.5,277
"67381:s__Fen-1038 sp003141915:""species""	67380:g__Fen-1038:""genus""	43713:f__EnvOPS12:""family""	943:o__Anaerolineales:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,EnvOPS12,Fen-1038,Fen-1038 sp003141915,6,3,Deposited by floods,HB_11,900.5,109
"71876:s__UBA11358 sp003455565:""species""	66955:g__UBA11358_B:""genus""	59234:f__UBA11358:""family""	2673:o__Pedosphaerales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,UBA11358,UBA11358,UBA11358 sp003455565,6,3,Deposited by floods,HB_11,900.5,168
"81794:s__CF-39 sp005889405:""species""	81355:g__CF-39:""genus""	16434:f__P2-11E:""family""	16433:o__P2-11E_A:""order""	8444:c__Ellin6529:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Ellin6529,P2-11E,P2-11E,CF-39,CF-39 sp005889405,6,7,Deposited by floods,HB_11,900.5,288
"88932:s__VFJQ01 sp009885995:""species""	88931:g__VFJQ01:""genus""	5210:f__Chthoniobacteraceae:""family""	1267:o__Chthoniobacterales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,VFJQ01,VFJQ01 sp009885995,6,1,Deposited by floods,HB_11,900.5,498
"106287:s__2-12-FULL-64-23 sp014860355:""species""	13781:g__2-12-FULL-64-23:""genus""	13780:f__SG8-39_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,SG8-39,2-12-FULL-64-23,2-12-FULL-64-23 sp014860355,6,4,Deposited by floods,HB_11,900.5,138
"115359:s__JACQVA1 sp016210005:""species""	115358:g__JACQVA1:""genus""	112748:f__JACQVA1:""family""	65617:o__HRBIN30:""order""	46744:c__Binatia:""class""	976:p__Desulfobacterota_B:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Desulfobacterota,Binatia,HRBIN30,JACQVA1,JACQVA1,JACQVA1 sp016210005,6,5,Deposited by floods,HB_11,900.5,165
"116245:s__UBA6902 sp016222915:""species""	15274:g__UBA6902:""genus""	3499:f__UBA6902:""family""	3498:o__UBA6902:""order""	3489:c__Thermodesulfovibrionia:""class""	702:p__Nitrospirota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Nitrospirota,Thermodesulfovibrionia,UBA6902,UBA6902,UBA6902,UBA6902 sp016222915,6,1,Deposited by floods,HB_11,900.5,90
